Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
448	jattin	Oct 20, 2015	Yes	perfect phone	this phone is too good it become part of my life awesome speed and touch nice service by snapdeal
449	ashish	Oct 20, 2015	Yes	Cool	awesome phone at awesome price...Must Buy
450	Mukesh	Oct 20, 2015	Yes	Iphone 6	the delivery was done within 2 days and the product received is also very good
451	Sonjit	Oct 20, 2015	Yes	Sr GM Supply Chain	Very Good  piece to use.  Just as desired.  The additional discount offer was only on Standard Chartered Bank & Yes Bank cards,  which is very unpopular in reach and usage by most people.  Request Snapdeal to offer such schemes through more well known cards like Ammex, Citibank, ICICI, HDFC, Kotak , SBI , etc.
452	abhi	Oct 20, 2015	Yes	iPhone 6 16 GB	Received good product from the seller. Sealed packed item and is working perfectly fine as of now.
453	ganesh	Oct 20, 2015	Yes	Awesome	Good one and very quick delivery thanks to snapdeal
454	jkfuturein	Oct 20, 2015	Yes	Delivery & price excellent	Price was excellent..with cash back its the lowest. :) Delivery was before time even during their sale days.  Fully satisfied.
455	R	Oct 20, 2015	Yes	Iphone	Nice and quick Delivery for my Iphone 6..
456	Manoj	Oct 20, 2015	Yes	Great price and delay exp	Ordered on monday morning and got delivery by Tuesday evening.  Great work for no extra charge. Wonderful price also.
457	kannu	Oct 20, 2015	Yes	information about iphone	iphone 6 is fantastic phone and also the service provide by snapdeal is also best and it is one of top most website with full of trust and best price shopping hub .
458	Msm	Oct 20, 2015	Yes	Awesome...	Best rate I got on snapdeal...Delievery was also on tym...grt experience wid snapdeal...
459	AJ	Oct 20, 2015	Yes	Best deal with 1 day delivery.	First of all thanku snapdeal for a great deal and a fast delivery. The product was perfecty packed and brand new with latest manufacturing.must buy it from snapdeal.
460	chanpreet singh	Oct 20, 2015	Yes	It is what it is	Designed in California, Manufactured in China and Delivered by Snapdeal best logistics model topped up by best deal i could find anywhere else! Thanks
461	Vamsi	Oct 19, 2015	Yes	Awesome Phone	Awesome Phone. Looks beautiful and amazing delivery service from snap deal
462	Kul	Oct 19, 2015	Yes	Purchased iphone 6	Best quality services.. very fast delivery... satisfied
463	Nikhil	Oct 19, 2015	Yes	Awesome phone with awesome delivery	This is my first iPhone and I was quite hesitating to order online. As it was on snapdeal I ordered without any fear and got my phone without any issues. Order was delivered before time. Love Snapdeal and Love iPhone.
464	Dhaka	Oct 19, 2015	Yes	Great Experience	I got my phone exactly on time and had a great experience with snap deal !! Nd got it much cheaper than market price
465	dk	Oct 19, 2015	Yes	GOOD	AMAZING EXPERINCE WITH MY APPLE IPHONE 6
466	Deb	Oct 19, 2015	Yes	I am very happy with the product	I is a brand new and a great product. Thank you.
467	Taran	Oct 19, 2015	Yes	This iPhone is must try....for all android users	The quality of product is really good and battery life is awesome.
468	Aman Katyal	Oct 19, 2015	Yes	Perfect !!	I phone 6  Do i need to say more. Perfection is the word.
469	Custom	Oct 19, 2015	Yes	Happy Customer	So, this is my first review ever.  I used to think Snapdeal doesn't sell genuine products but i was wrong. I ordered Iphone 6 16 GB space grey during diwali sale, service was slow, but i must say i got a 100% genuine product from the seller HKinternational, telangana hyderabad. Thank You  Snapdeal
470	Psdatta2005	Oct 19, 2015	Yes	Good phone less memory	Phone is excellent but lacks memory space !! Please consider buying the 64gb variant . It's worth the extra money .
471	Shruti	Oct 18, 2015	Yes	Great device	This is my first iOS device and I am having a thrill using this device.
472	iphone16gb	Oct 18, 2015	Yes	choudhari s p	happy with product and seller also. Got prompt delivery of product.
473	nakul	Oct 18, 2015	Yes	best in class	nothing can ever replace this cell phone
474	MAULIK	Oct 18, 2015	Yes	Good Product.	Very Happy with this product. on time delivery. and iphone 6 is great.
475	Vivek	Oct 18, 2015	Yes	Nice service	Very nice n it before time hats off snap deal keep going on
476	Arjun	Oct 18, 2015	Yes	Iphone 6	Service was good  no problem with couriers nd rest all was better than other sites
477	Krishan	Oct 18, 2015	Yes	Shikha KK	The packet was returned on flimsy ground"office locked" while the delivery was to be made on Punjab national bank which was very much open/A complaint had to be made to the courier after which it was deliverd
478	disha	Oct 18, 2015	Yes	Awesome	I m very happy to get my iPhone 6....delivered on time...geniune product by snapdeal
479	Siddhartha Kapoor	Oct 18, 2015	Yes	Genuine Product iPhone6 64Gb	GoJavas tracing is useless however timely delivery and genuine product. Thanks snapdeal in connecting genuine seller with buyers like me. I got Dil ki Deal :-)
480	Khan	Oct 18, 2015	Yes	Purchase Experience	Awesome service and on time delivery and already recommended to lots of my friend to purchase by snapdeal
481	Sandeep	Oct 17, 2015	Yes	iPhone 6	I got the phone in packed condition and it is excellent phone although I am already using iPhone but iPhone 6 is great to use.
482	deepu	Oct 17, 2015	Yes	good phone	i am very happy to buy this phone . i am not seeing any issue in this, snapdeal  delivered this phone very timely.
483	ron	Oct 17, 2015	Yes	iphone 6	its awesome product, thanx snapdeal.easy to use
484	Hari	Oct 17, 2015	Yes	1st Iphone experience	was using android from a long time, wanted to try Iphone and Im simply loving the experience. Got a great deal in Sanp deal...now I understand why people say iphones are the best, smooth as a butter.
485	ganesh	Oct 17, 2015	Yes	A different feel	Excellent service by snap deal. Apple i phone is always un beatable.
486	mayank singh	Oct 17, 2015	Yes	Nice nd happy	I like i phone 6 at 16gb wonder full experience
487	Ashu	Oct 17, 2015	Yes	Awesome Company....	If you want best product in best price......go to snapdeal...:) I got genuine product within 24hrs delivery time.
488	Guest	Oct 17, 2015	Yes	upto the expectations	nice brand new product working very very fine got at a very good price thanku snapdeal
489	vsp	Oct 17, 2015	Yes	Thanks SD	I got Iphone 6 @ really amazing price jus coz of SD. Delivery of product was also prompt.
490	AB	Oct 17, 2015	Yes	IPhone 6	Really quick delivery by snapdeal and Apple never lets you down !! Overall an awesome experience.
491	Sohan251	Oct 16, 2015	Yes	Nice deal.	Nice deal. Delivered in 2 days. Also Checked Manufacturer Warranty.
492	Rahul	Oct 16, 2015	Yes	very good phone.......................................	snapdeal great 5 star.................................
493	Nirav Pandya	Oct 16, 2015	Yes	Very Good	I had waited a long for delivery but no problem it's fine , I m happy with product. I hope snap deal also give after sales service too if I required in future
494	Arihanth Jain	Oct 16, 2015	Yes	Great Phone	I have used lot of Android phones, still feel that i Phone 6 is good. Touch, sound, looks - best & most of all SD gave the best price!
495	Mukesh	Oct 16, 2015	Yes	Awesome product	Awesome product m fully satisfied thnkyou snap deal for this amazing product
496	Jagori	Oct 16, 2015	Yes	Good experience	It's was great shopping at snap deal I got the product on time.
497	Sumit	Oct 16, 2015	Yes	Perfect Phone	Got the phone in awesome condition. gr8 packing and before time
498	Sido	Oct 16, 2015	Yes	Awesome	100% genuine product n gud service One of the most awesome dream came true
499	Jimmy	Oct 16, 2015	Yes	Nice service	I m vry happy frm the service n product n yes snap deal service s also vry perfect
500	khan	Oct 16, 2015	Yes	Loved it	I got very nice phone in very good budget thanks snapdeal for your services
501	neno	Oct 14, 2015	Yes	nice	really good service and i hope everyone has used that
502	VVIN RISKY	Oct 14, 2015	Yes	Don't think twice	Snapdeal wins the heart by purchase of iphone6 with genuine product, great customer support, fast delivery   If you want to buy any product specially expensive products then don't think twice.  JUST TRY ONCE
503	Prashant	Oct 14, 2015	Yes	Best Phone in market	iPhone 6 is the best phone currently available in market and Snap Deal is giving awesome offers and one should definitely go ahead buying the same.
504	Deepak	Oct 14, 2015	Yes	perfect	as usual apple is the best in the world the network.. the power back up... the voice clearly... the screen... the camera.... etc etc... everything is perfect. i love it
505	Madhur	Oct 14, 2015	Yes	Fantastic	Thanks to snapdeal awesome product awesome service awesome price its feel good to purchase a thing from snapdeal.
506	MAS	Oct 14, 2015	Yes	Very Nice	good service, and also mail & sms feedback very nice
507	Nageswar Rao	Oct 14, 2015	Yes	Great phone	This is my first apple phone and I couldn't wait anymore for next version landing in India. A great bargain indeed.
508	Jo Patnaik	Oct 14, 2015	Yes	Awesome phone...!!	great service,  nicely packed the product..received in time :-)
509	ahmed	Oct 14, 2015	Yes	Awesome	It's really good the service was very good
510	verma	Oct 14, 2015	Yes	I PHONE 6	The wonder of technology is in my hand and I am on the top of world by getting it .thanks SNAPDEAL for making me proud owner of it
511	Himu	Oct 12, 2015	Yes	Best product at a very low price must buy	I am satisfied with snap deal and delivary is vary quick
512	uday	Oct 12, 2015	Yes	Perfect phone	phone got delivered within the time specified and in perfect condition. this is my second iphone and i loved it. earlier i had iphone5.
513	diks	Oct 12, 2015	Yes	I love it	I like that phone is very very fast and smooth working and faster camera picture quality good not bad like that and prices not more defrnc show room price amd online price
514	Vinay	Oct 12, 2015	Yes	Happy Customer	The phone was found in absolute brilliant condition. I verified the serial number of the phone too and found it legit. Would surely recommend others to buy it.
515	Siva	Oct 12, 2015	Yes	Nice Phone - Reasonable Price	This is my first apple product and i had a thrill in using this device. I am happy with the device and I think it is a great smartphone. Everything is just perfect.
516	Grab iPhone 6	Oct 12, 2015	Yes	iPhone 6 Experience	Brand new product, with quick delivery  and incredible price. Thanks to Snapdeal
517	AAA	Oct 12, 2015	Yes	iPhone 6...	It is really good...I really enjoying it.
518	aweson product, average delivery	Oct 12, 2015	Yes	Great product great price. Avg delivery	Awesome product from Apple as always  Got delivery on told time  Great exp  Just improve delivery time span
519	sumit	Oct 12, 2015	Yes	Awesome phone in this price range	Awesome phone Awesome phone in this price rangein this price range
520	Balu	Oct 12, 2015	Yes	Highly recommended	Delivered in one day. Genuine product. The best deal for this product.
521	Ravi	Oct 11, 2015	Yes	Iphone 6	This was my first experience with snap deal  I really liked your product and delivery
522	Neo	Oct 11, 2015	Yes	Amazing	I orderd iPhone 6 from snapdeal..i got it next day..very quick service..and product also great! Thank you snapdeal!
523	priyaranjan	Oct 11, 2015	Yes	Priyaranjan	Good phone iPhone is iPhone. Best quality Phone and any phone in this quality
524	Kapil Paptan	Oct 11, 2015	Yes	IPhone 6	Get best offer & get very fast & fully secured.
525	Abhishek	Oct 11, 2015	Yes	Good phone	Extremely satisfied with the phone. The touch is fantastic and the interface is seamless
526	soumen	Oct 11, 2015	Yes	i phone 6	there services is good and as compare to the market there  price is low
527	If it's not an iPhone it's not an iPhone	Oct 11, 2015	Yes	iPhone 6 review	iPhone 6 literally a beast in hand ... With its iOS the user experience is awesome .....
528	Ripul	Oct 11, 2015	Yes	really happy	It was very nice buying it from snapdeal
529	sd7	Oct 11, 2015	Yes	iphone 6	good buy  no need to fear to buy from snapdeal
530	Mayu	Oct 11, 2015	Yes	Totally Box Packed Piece..100% Original...	Thanks To Snapdeal...Its Very Complicated To Buy This Type Of Stuff In Online Shopping...But Snapdeal Is Most Trustful Brand I Ever Seen...My I Phone 6 Is Working Properly...Great Sounding In Headphones...It Looks Very Rich And Powerful..
531	NIR	Oct 10, 2015	Yes	Awesome experience	great service by snapdeal  , delivered on time. worth considering " all dil ki deal" from snapdeal than flashy amazon or flipkart
532	Viren	Oct 10, 2015	Yes	Snapdeal is awesome	Really liked the way they have shipped the product
533	AB	Oct 10, 2015	Yes	Amazingly good experience	Very very happy with the product. Would recommend to all to only buy Apple
534	MONA	Oct 10, 2015	Yes	iPhone 6 16 GB	Very good service. Highly satisfied.The time that was allotted, the mobile was delivered before that particular date
535	Faizan	Oct 10, 2015	Yes	V good service and giving so much discount	Snapdeal is one of the best online shopping app,there are so many choice in every product it's giving a so much discount in every product and provide v good service, v nice👍👍
536	Nimit	Oct 10, 2015	Yes	great apple phone	as usual everybody knows about the quality of apple product. this is also very good.
537	Karthik	Oct 10, 2015	Yes	Iphone	Good phone and good experiance with snapdeal
538	amu	Oct 10, 2015	Yes	aman	best quality product.  best delivery. gud working
539	Guest	Oct 10, 2015	Yes	Finally i got my iphone	Its really good service by snapdeal and courier  But packing quality can be better after all its 40k device you should be pack very well.. Deliverey too fast and conditions of iphone is awesome..
540	chetan	Oct 10, 2015	Yes	awesome experience..!!	got the best price on snapdeal.The delivery and packaging were excellent.Would to like to recommend all to go for this deal.Wanted to buy iphone 6s 64gb but was disappointed with its pricing as its price was increased by 10000 then previous year launches that too for minor internal upgrades so got an iphone 6 64gb at this great deal instead and i am really happy with it.
541	Harsha	Oct 10, 2015	Yes	Apple I 6	Perfect in good condition initially the voice is low but now it is ok
542	swati	Oct 10, 2015	Yes	gud product	satisfied with the phone. got it at the best price
543	Adi	Oct 10, 2015	Yes	Apple iPhone 6	good job and good delivery time I am so happy
544	iPhone 6	Oct 10, 2015	Yes	Good	Everything is perfect just that a bit of software issues
545	chandru	Oct 10, 2015	Yes	Iphone 6 16 GB	awsome mobile i like so good qulity and super phone
546	Rishi Mahajan	Oct 10, 2015	Yes	Excellent	The product is very good as we know ... The delivery. Was before time .... Overall it was very good
547	santi	Oct 10, 2015	Yes	Very nice & lots of happiness	very nice delivery on time with out delay very good service provide snapdeal
548	Jay	Oct 10, 2015	Yes	I Phone	Finally got the experience to use the I phone.
549	Jyotika	Oct 10, 2015	Yes	Perfect phone	This is my first apple phone and I simply love it.....
550	ajay	Oct 10, 2015	Yes	apple ipnone 6	excellent phn and snapdeal service i got this phn at very low price as compare to market i m satisfied eith it
551	Lalita	Oct 08, 2015	Yes	Very good service	No complaint, product is ok, delivery within time
552	Manju	Oct 08, 2015	Yes	i phone	i am really happy i got a phone in only two days ..thanks for the snap deal ..
553	Karan	Oct 08, 2015	Yes	Got Amazing deal here on snapdeal...	Snapdeal delivered my phone in 2 days,, phone was in excellent condition in a well sealed box.. Got an amazing deal.. Thank you snapdeal.. Got my #dilkideal
554	Gai3	Oct 08, 2015	Yes	Iphone 6 gold	Absolutely delighted to receive this top selling phone for such a discounted price. Packaging was good & the phone carton was sturdy. Received it withing two days of ordering that too in a remote place such as mine. Phone works well & a marked improvement from my 5c which i last owned. On the whole..lovely shopping experience & amazing phone.
555	jay	Oct 08, 2015	Yes	make urself smarter	the best experience after ai used android windows but the best is i phone and best service by snapdeal
556	krish	Oct 08, 2015	Yes	Apple iPhone 6	Would definitely recommend this product owing to its compact size and quality
557	shiva	Oct 08, 2015	Yes	Satisfied	Gap between android and iOS is bridged to a great extent. Moving from android to iOS did not feel very different. But yeah battery backup and camera performance are expemplary
558	SACHIN	Oct 08, 2015	Yes	SACHIN BODHANI	IT IS AWESOME PHONE.VERY LIGHT WEIGHT AND VERY HANDY.LIKED IT VERY MUCH.  I AM ACTUALLY A DIE HARD FAN OF I PHONES.  USED 14,15S AND NOW COME 16.LIKED IT.APPRECIATE THE PRICE AT WHICH I GOT IT.  THANK YOU SNAPDEAL.
559	pratyesh	Oct 08, 2015	Yes	Nice Device and Awesome Discount offers	This is my first order at high cast and get very satisfy from SD, That is apple product so no need any extra clearance about iphone. and thanks for delivery on time.
560	shaama	Oct 08, 2015	Yes	v k chelmel	Product is perfect and delivered on time too.
561	VR	Oct 08, 2015	Yes	Mr,Ramana	Good in time delivery. Nice packing and worth price
562	Bush	Oct 08, 2015	Yes	Great deal at snap deal	On time delivery with complete fresh product.
563	A B	Oct 08, 2015	Yes	Good	Product is to good and really very happy
564	Vicky	Oct 08, 2015	Yes	Amit	I thing that this purchase is changed my life style
565	ekta	Oct 08, 2015	Yes	iPhone 6 16gb gold	Its a perfect product to buy from snapdeal
566	nirbhay modi	Oct 08, 2015	Yes	Iphone 6 16 gb	Product was recvd  on time and best part was it was cheapest available compared to other online site . Ty snpdeal
567	Malli	Oct 08, 2015	Yes	NIce Product	On time delivery with no issues. package was little bit not strong
568	Ravindran	Oct 08, 2015	Yes	Iphone 6	Ordered on a Monday and got delivery on Thursday. I call it snapdeal
569	nicy it's nice name phone....n super...	Oct 08, 2015	Yes	My iPhone 6 super..	Super..extremely super...i can not expect the fast delivery n phone was nice looking n it's working good super futures
570	Rohit	Oct 08, 2015	Yes	Rohit	Good phone. Got on cheap rate. Value for money.
571	Pranjal	Oct 07, 2015	Yes	Awesome	The beat online experience...the best online shopping app...had my iphone 6 in nxt day in morning
572	Akhil P	Oct 07, 2015	Yes	Awesome value	Bought this phone during snap deal sale. Delivered on time, excellent value...
573	Gnani	Oct 07, 2015	Yes	Satisfied by snapdeal's service	I had to give this as gift to my friend. I needed the phone within 4 days. Snapdeal delivered me the product in 3 days.  What should I tell about the phone? Everyone knows it's iPhone :D
574	sid	Oct 07, 2015	Yes	Great service	I am very satisfied with the product range and quick delivery from snapdeal, would like to continue my shopping with this awesome website and recommend my friend for this, even the iphone 6 which I have purchased was not actually bought for myself, I have encouraged my friend to buy this phone at very good price from snapdeal and we have make it done in only 0 minutes from my snapdeal account
575	Kul	Oct 07, 2015	Yes	Iphone6	Delivery on time .I have purchase iPhone 6 that delivered on time and in gud packing.
576	Rahul	Oct 07, 2015	Yes	Wonderful snapdeal	Genuine product and quick service.Would recommend this to other customers looking to buy iPhone from snapdeal
577	Hiren Shah	Oct 07, 2015	Yes	Perfect item relieved	I am really happy with the product and its packaging and delivery schedule, will really use snapdeal many more times
578	Guest	Oct 07, 2015	Yes	I totally love the product	Nice packing and all delivered within 2 days and it was a pleasant experience
579	Jagd	Oct 07, 2015	Yes	iPhone 6	Phone came with a very good condition. Packing was also done neatly
580	Super service	Oct 07, 2015	Yes	Good phone	Good phone,fast and safe service,I was very tensed for the phone but when I got it was all in gud condition proper warranty,I got this in less price than the market.thanks
581	Nice	Oct 07, 2015	Yes	I Phone 6	Nice delivered faster in a good condition I am happy with the service but not the device
582	gulshan	Oct 07, 2015	Yes	gulshan	happy snap deal got more than 5 stars for each and every services
583	Lokesh	Oct 07, 2015	Yes	Got it in excellent condition...loved it	It was in best condition and the box was also in perfect condition as it should be....thanks snapdeal
584	Mini Jain	Oct 07, 2015	Yes	Good delivery	Product is genuine and delivered in very less time
585	somil	Oct 07, 2015	Yes	Nice Service	Product was genuine and delivery was fast enough.
586	Bhas	Oct 07, 2015	Yes	Great phone at a great price	Perfect mobile. I m very happy with its performance  and proud to own an iphone.
587	perfect	Oct 07, 2015	Yes	awesome	i am very happy to buy this product.its very worthful for this price.
588	DeathKnight	Oct 07, 2015	Yes	Akash Tripathi	Quick Delivery, Genuine Product. Happy to Shop with Snap Deal
589	Shesh	Oct 07, 2015	Yes	iPhone6 16GB	Very nice experience, great service from snapdeal
590	Bharat	Oct 07, 2015	Yes	Excellent service from Snapdeal.:)	Enjoying a lot with my new iPhone 6.I thank Snapdeal for the safe and fastest delivery.The packaging was awesome and I recommend all of online shoppers to purchase on Snapdeal because it is 200% genuine,safe,reduced pricesand trustworthy.Once again I thank Snapdeal.:)
591	Neha	Oct 06, 2015	Yes	One of the best phones	One of the best phones and best service provider by snepdeal
592	Neha	Oct 06, 2015	Yes	One of the best phones	Iphone is  one of the best phones and best service provider by snepdeal
593	kitty	Oct 06, 2015	Yes	Iphone 6	Product s good and on time we got delivery.so iam so happy with sevvice.
594	M.jadeja	Oct 06, 2015	Yes	I phone 6	Had great experiences shopping online . Phone reached me on time and it was seal packed .
595	siid	Oct 06, 2015	Yes	Iphone 6	amazing mobile super delivery nice snapdeal very good
596	Jomes	Oct 06, 2015	Yes	My new I phone 6 16 gb	That is my first apple phoneme purchase experience was good I got a shipment with proper packing
597	bhushanoke	Oct 06, 2015	Yes	Bhushan Oke	Excellent product delivered very quickly and at a good price
598	kemcool	Oct 06, 2015	Yes	Good Phone	working good. purchased just one week back. and  i think its a good genuine phone. i can give 4 star right now because packing shipping and condition of phone i found was good. will review later after using it for couple of months.
599	Amy	Oct 06, 2015	Yes	Review	I love snap deal and I believe on quality
600	Swarn	Oct 06, 2015	Yes	Excellent Phone	Delivered within two days, excellent phone and great service by Snapdeal
601	Dev	Oct 06, 2015	Yes	Devender Rawat	Awesome deal and smooth delivery made the purchasing a joyful experience.... Go for it Guys.
602	yunus	Oct 06, 2015	Yes	Best Deals	Amazing rate. Orginal products. But many times they miss placour currier and you don't get your currior. Poor service in billing out 5 products you purchase 2 of them you don't receive proper bill.
603	Sridhar	Oct 06, 2015	Yes	On time delivery...good quality product	Overall satisfied with my iPhone6 delivered
604	Iphone6	Oct 06, 2015	Yes	IPhone	This is my first Iphone device and I had a thrill in using this device. all are good.
605	Akash Mahajan	Oct 06, 2015	Yes	Got My Phone	I received the phone and I am happy with the service....They have delivered before the expected delivery date and in very good condition...I am happy and i will order more in future....
606	ABHYUT ENGG	Oct 06, 2015	Yes	I PHONE 6	DELIVERED AS PROMISED BY SNAP DEAL . GREAT
607	Harinder	Oct 06, 2015	Yes	Awesome product	It is the right time to buy iphone 6. The product delivered is 100% original and well packed.
608	Sanket	Oct 06, 2015	Yes	Awesome phone	100% genuine product and  was delivered before time. Hats off to the seller.
609	Shiju	Oct 06, 2015	Yes	Nice Product	Recieved genuine product, and delivery was spot on. Delivered before the estimated delivery time.
610	vicky	Oct 06, 2015	Yes	Very nice deal	Cheapest prime in the world only on snapdeal
611	nissh	Oct 06, 2015	Yes	iphone 6 . 16 gb	i got a very good deal for this fone  on snap deal . thnku
612	Monik	Oct 06, 2015	Yes	Awesome Phone	This is my third Apple device and I had a thrill in using the iPhone 6. Display Camera. Overall experience is pretty good.
613	Veer	Oct 06, 2015	Yes	Perfect	Perfect phone delivered in perfect time-in one day
614	Ashish	Oct 06, 2015	Yes	Five Star to Snapdeal	Loved the produc and the shopping experience at Snapdeal website but Snapdeal need to review the courier vendor.This delivery boy made me wait for an hour for the product on the road almost 500m away from my home. He requested me to come to road as he didn't knew the area. Pathetic reviews to the courier service: Javas.
615	Sanjay	Oct 06, 2015	Yes	Sanjay Banthiya	Excellent product with very good finish . Lots of apps and easy to use . Camera is not so good and battery is average .
616	MAYANK GUPTA	Oct 06, 2015	Yes	Received genuine product	Hi, You can purchase apple iphone online but most of the time seller gives only seller warranty but you need to get only manuafucturer warranty then only your mobile repair from apple store. You can check your apple iphone warranty in below link . It will clearly tell whether your phone purchased has warranty or not/.  https://selfsolve.apple.com/agreementWarrantyDynamic.do
617	iPhone	Oct 06, 2015	Yes	iPhone	iPhone is great and happy with snap deal
618	Vicky	Oct 06, 2015	Yes	Easy and effective	I purchased a apple iPhone 6 16 gb from snapdeal they are easily deliver and nothing lots of formalities required.... I just love it
619	Paggu	Oct 06, 2015	Yes	Ipn6	Genuine product as always  Icing on d cake received next day of d date on which order placed
620	Apple	Oct 06, 2015	Yes	Apple is good always	Good ...........................product...................
621	nishant11g	Oct 05, 2015	Yes	Good product in good Price	Great product with nice price and timely delivery..
622	GURPREET SINGH	Oct 05, 2015	Yes	Excellent phone	Great deal.  That's what makes it value for money.  Its' truly a world class product that just right in size, specs and looks.  The legendary tag seems all the more meaningful with a sweet deal!
623	Naresh	Oct 05, 2015	Yes	I- Phone 6	The phone was received in perfect condition.
624	SK	Oct 05, 2015	Yes	Good deal	Good Quality product and Snap deal delivered in 2 days time.
625	jk	Oct 05, 2015	Yes	great phone	great and nice phone i love this phone. i like it very much
626	Appy	Oct 05, 2015	Yes	Arpit Channawar	Happy its very Nice Awesome !! Karo dil ki Deal!!  Thank you SD!!
627	Chaks	Oct 05, 2015	Yes	Excellent product & delighting service	Hi  I already own a iphone 6 space gray and took 64gb gold color from snapdeal.  Impressed with timely delivery and packaging.  U guys rock.  Thanks a lottttt
628	Miln	Oct 05, 2015	Yes	i m very happy with my phone.......	best service by snapdeal. and about the iPhone, all people know..
629	ash	Oct 05, 2015	Yes	iphone 6	awsum service by snapdeal  genuine product
630	Cooladi	Oct 05, 2015	Yes	Iphone 6! At its best	Product was original.......delivered with proper packing...it was delivered well within time..
631	Rajanb	Oct 04, 2015	Yes	Rajan	Really Gd phone..... Will defenetly recommend this phone ....
632	Saahil	Oct 04, 2015	Yes	iPhone 6	The phone i revieved is perfectly fine and is working really well. I feel this is much better than the iPhone i bought from the apple store in terms of performance. No problems have been encountered. Moreover it is the latest manufactured product i.e manufacturing date is july'15. So its a trust worthy buying experience and i recommend you to buy this product and do not worry about the phone that you recieve
633	Sudhir	Oct 04, 2015	Yes	Apple iphone 6	Very good seller, fast service, product is very good
634	Majid	Oct 04, 2015	Yes	IPhone	Good work from snapdeal thank u so much for fullfill my dream
635	Aditya	Oct 04, 2015	Yes	awesome deal	this was a good deal but i was upset with the delivery from snapdeal other than that the phone is awesome
636	LALIT	Oct 04, 2015	Yes	IPHONE  6  64GB - NICE PHONE	THE PRODUCTS IS REALY VERY NICE BUT IT HEAT IT UP OCCASIONALLY AND BUT ONE THING I WILL LET YOU TELL YOU GUYS THE DELIVERY WAS SO NICE AS I BOOKED THIS PRODUCT ON 27TH AND GOT IT ON THE NEXT DAY WHAT A SUPERB DELIVERY. THANKS TO THE SELLER, GOOD JOBBBBBB
637	sunil	Oct 04, 2015	Yes	apple 6	its very good prouduct. and snap deal service is so good. its better experience.. i m loving It snapdeal.
638	deepak	Oct 04, 2015	Yes	regarding phone and service	the phone was amazing and service also ...and i got the best price on your site...
639	samarth	Oct 04, 2015	Yes	Perfect *********** stars beyond infinity	if snapdeal was a human i would have been kissed it.... awesome price ,, :*
640	Rohit Tharoor	Oct 04, 2015	Yes	Quick delivery. Best price. Loved it!	Got my iPhone in two days. Amazing genuine product at the best price and loving everyday using it. Great work snap deal.
641	Aayush	Oct 02, 2015	Yes	Iphone 6	Timely delivery. Genuine Product. Packaging could have been better though
642	Chunky	Oct 02, 2015	Yes	Excellent	Phone is quite good but battery backup is not perfect battery goes to drain fastly
643	HK	Oct 02, 2015	Yes	NIce	Nice And Original IPhone at reasonable Price
644	Abhi	Oct 02, 2015	Yes	Best service	I would like to thank snapdeal for faster delivery.
645	ashwani	Oct 02, 2015	Yes	Nice delivery	Very nice delivery.. nd nice product..i am suggest buy any product from this site.
646	Nitin	Oct 02, 2015	Yes	iPhone 6	Great experience with snap deal with the lowest price and unmatched quality & delivery time
647	Iphone is the best quality phone	Oct 02, 2015	Yes	Very good product. And snapdeal service is very best service in india	Very good iphone by Apple Slim design and good looks The bestest phone ever by apple
648	Dev	Oct 02, 2015	Yes	Awesome	I happy i got my phone on tym or before tym
649	Pratyush	Oct 02, 2015	Yes	Iphone 6 16GB	Awesome  delivered  within 2 days and its damn good
650	Baibhav	Oct 02, 2015	Yes	Amazing phone and fast Snapdeal service	I bought this phone on 28th Sept'15 and got the same on 30th Sept'15. This is a genuine phone as I have verified it's serial number from Apple's website.  Apple iphone 6, well... it doesn't need my testimony. The product speaks for itself.  Simply Amazing!!  Suggestion to Snapdeal : Ecom express delivered this courier on time but they never update their delivery status. What is the point of having a "check delivery status" column when it is never been updated?  anyways... I am happy with the both the service and the product...
651	Bipin	Sep 30, 2015	Yes	Awesome	This is my second IOS phone i have been using it the product arived as per the date been mentioned and also had a  of good quality of packing so that phone doesn't get damage. Loved the service.
652	Dinesh	Sep 30, 2015	No	Nice Product form Apple	Nice Product form Apple Nice Product form Apple
653	Harjot	Sep 30, 2015	Yes	Puchased Iphone 6	Totally satisfied with the purchase. I will recommend this to those who are planning to buy an Iphone 6. Snapdeal gives you the best price as compared to the market.
654	Vicky	Sep 30, 2015	Yes	Apple 6	This phone is awesome n delivered with in  3 days ..... Original n genuine product...  Thanx
655	Rajman	Sep 30, 2015	Yes	Truly made my 'Dil ki deal' !!	It was sceptical in the beginning to depend on snapdeal for buying an iphone. Heard a lot about post delivery issues with many other e-commerce portals  with respect to iphones like used phones, faulty products,etc. Still decided to go ahead with my buy with snapdeal owing to the brilliant pricing and hordes of positive reviews from other buyers for the same product.                         Product was delivered within 3 days and overall service is great. Very reliable and timely delivery. The product packaging was perfect and the phone is top class, works like a charm. Utilized the 'old product selling' option with snapdeal though the quote for the old phone was below my satisfaction levels and there is no point in expecting good rates. Its better to try olx or direct delling options outside, i feel.   Thank you snapdeal, for an outstanding buying experience ! Truly recommendable !!
656	Arpit	Sep 30, 2015	Yes	I phone 6	Phone is very good and packing was also gud that product was not damage in this case
657	mukesh	Sep 30, 2015	Yes	Awesome	Seriously service is too good quality is best and product is good price
658	Niri	Sep 30, 2015	Yes	Good	Best price feel good for apple i phone  gold 16 gb
